"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2008","Bulgaria","Current prices, million euro","Gross fixed capital formation","12,283.8",""
"2008","Bulgaria","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","1,470.5",""
"2008","Bulgaria","Current prices, million euro","Changes in inventories","1,467.4",""
"2008","Bulgaria","Current prices, million euro","Acquisitions less disposals of valuables","3.0",""
"2008","Bulgaria","Current prices, million euro","Exports of goods and services","19,546.2",""
"2008","Bulgaria","Current prices, million euro","Exports of goods","13,734.6",""
"2008","Bulgaria","Current prices, million euro","Exports of services","5,811.6",""
"2008","Bulgaria","Current prices, million euro","Imports of goods and services","26,896.2",""
"2008","Bulgaria","Current prices, million euro","Imports of goods","22,757.4",""
"2008","Bulgaria","Current prices, million euro","Imports of services","4,138.8",""
"2008","Bulgaria","Current prices, million euro","External balance of goods and services","-7,350.0",""
"2008","Bulgaria","Current prices, million euro","External balance - Goods","-9,022.8",""
"2008","Bulgaria","Current prices, million euro","External balance - Services","1,672.7",""
"2008","Bulgaria","Current prices, million euro","Compensation of employees","12,502.0",""
"2008","Bulgaria","Current prices, million euro","Wages and salaries","10,281.6",""
"2008","Bulgaria","Current prices, million euro","Employers' social contributions","2,220.4",""
"2008","Bulgaria","Current prices, million euro","Operating surplus and mixed income, gross","19,061.3",""
"2008","Bulgaria","Current prices, million euro","Taxes on production and imports less subsidies","5,636.8",""
"2008","Bulgaria","Current prices, million euro","Taxes on production and imports","6,316.6",""
"2008","Bulgaria","Current prices, million euro","Subsidies","679.9",""
"2008","Bulgaria","Current prices, million euro","Taxes less subsidies on products","5,911.7",""
"2008","Bulgaria","Current prices, million euro","Taxes on products","6,127.2",""
"2008","Bulgaria","Current prices, million euro","Subsidies on products","215.5",""
"2008","Bulgaria","Current prices, million euro","Statistical discrepancy (production approach)","0.0",""
"2008","Bulgaria","Current prices, million euro","Statistical discrepancy (expenditure approach)","0.0",""
"2008","Bulgaria","Current prices, million euro","Statistical discrepancy (income approach)","0.0",""
"2008","Bulgaria","Current prices, million euro","Final consumption expenditure and gross capital formation","44,550.1",""
"2008","Bulgaria","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","64,096.3",""
"2008","Czechia","Current prices, million euro","Gross domestic product at market prices","161,313.1",""
"2008","Czechia","Current prices, million euro","Value added, gross","146,284.8",""
"2008","Czechia","Current prices, million euro","Final consumption expenditure","107,715.7",""
"2008","Czechia","Current prices, million euro","Final consumption expenditure of general government","31,302.7",""
"2008","Czechia","Current prices, million euro","Individual consumption expenditure of general government","15,430.4",""
"2008","Czechia","Current prices, million euro","Collective consumption expenditure of general government","15,872.3",""
"2008","Czechia","Current prices, million euro","Household and NPISH final consumption expenditure","76,413.0",""
"2008","Czechia","Current prices, million euro","Final consumption expenditure of households","75,357.5",""
"2008","Czechia","Current prices, million euro","Final consumption expenditure of NPISH","1,055.5",""
"2008","Czechia","Current prices, million euro","Actual individual consumption","91,843.3",""
"2008","Czechia","Current prices, million euro","Gross capital formation","50,106.8",""
"2008","Czechia","Current prices, million euro","Gross fixed capital formation","46,708.9",""
"2008","Czechia","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","3,397.9",""
"2008","Czechia","Current prices, million euro","Changes in inventories","3,254.7",""
"2008","Czechia","Current prices, million euro","Acquisitions less disposals of valuables","143.2",""
"2008","Czechia","Current prices, million euro","Exports of goods and services","101,992.4",""
"2008","Czechia","Current prices, million euro","Exports of goods","85,796.4",""
"2008","Czechia","Current prices, million euro","Exports of services","16,196.0",""
"2008","Czechia","Current prices, million euro","Imports of goods and services","98,501.8",""
"2008","Czechia","Current prices, million euro","Imports of goods","85,915.7",""
"2008","Czechia","Current prices, million euro","Imports of services","12,586.0",""
"2008","Czechia","Current prices, million euro","External balance of goods and services","3,490.7",""
"2008","Czechia","Current prices, million euro","External balance - Goods","-119.3",""
"2008","Czechia","Current prices, million euro","External balance - Services","3,610.0",""
"2008","Czechia","Current prices, million euro","Compensation of employees","64,809.5",""
"2008","Czechia","Current prices, million euro","Wages and salaries","49,160.1",""
"2008","Czechia","Current prices, million euro","Employers' social contributions","15,649.3",""
"2008","Czechia","Current prices, million euro","Operating surplus and mixed income, gross","82,602.5",""
"2008","Czechia","Current prices, million euro","Taxes on production and imports less subsidies","13,901.1",""
"2008","Czechia","Current prices, million euro","Taxes on production and imports","17,003.2",""
"2008","Czechia","Current prices, million euro","Subsidies","3,102.1",""
"2008","Czechia","Current prices, million euro","Taxes less subsidies on products","15,028.3",""
"2008","Czechia","Current prices, million euro","Taxes on products","16,344.7",""
"2008","Czechia","Current prices, million euro","Subsidies on products","1,316.4",""
"2008","Czechia","Current prices, million euro","Statistical discrepancy (production approach)","0.0","n"
"2008","Czechia","Current prices, million euro","Statistical discrepancy (expenditure approach)","0.0",""
"2008","Czechia","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2008","Czechia","Current prices, million euro","Final consumption expenditure and gross capital formation","157,822.5",""
"2008","Czechia","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","259,814.9",""
"2008","Denmark","Current prices, million euro","Gross domestic product at market prices","241,613.5",""
"2008","Denmark","Current prices, million euro","Value added, gross","207,276.3",""
"2008","Denmark","Current prices, million euro","Final consumption expenditure","175,151.7",""
"2008","Denmark","Current prices, million euro","Final consumption expenditure of general government","60,647.1",""
"2008","Denmark","Current prices, million euro","Individual consumption expenditure of general government","41,875.3",""
"2008","Denmark","Current prices, million euro","Collective consumption expenditure of general government","18,771.9",""
"2008","Denmark","Current prices, million euro","Household and NPISH final consumption expenditure","114,504.6",""
"2008","Denmark","Current prices, million euro","Final consumption expenditure of households","111,067.6",""
"2008","Denmark","Current prices, million euro","Final consumption expenditure of NPISH","3,437.0",""
"2008","Denmark","Current prices, million euro","Actual individual consumption","156,379.8",""
"2008","Denmark","Current prices, million euro","Gross capital formation","57,948.8",""
"2008","Denmark","Current prices, million euro","Gross fixed capital formation","55,435.6",""
"2008","Denmark","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","2,513.1",""
"2008","Denmark","Current prices, million euro","Changes in inventories","2,125.0",""
"2008","Denmark","Current prices, million euro","Acquisitions less disposals of valuables","388.1",""
"2008","Denmark","Current prices, million euro","Exports of goods and services","130,896.1",""
"2008","Denmark","Current prices, million euro","Exports of goods","80,292.8",""
"2008","Denmark","Current prices, million euro","Exports of services","50,603.1",""
"2008","Denmark","Current prices, million euro","Imports of goods and services","122,383.0",""
"2008","Denmark","Current prices, million euro","Imports of goods","77,075.9",""
